down | strategy | tol | ncall | sigma_tot
0.95 | 0.00 | 0.01 | 700 | 108.463
0.95 | 0.00 | 0.01 | 800 | 108.458
0.95 | 2.00 | 5.0 | 300 | 108.446
0.95 | 2.00 | 1.0 | 300 | 108.450
0.95 | 2.00 | 5.0 | 400 | 108.474
0.95 | 2.00 | 1.0 | 400 | 108.477
0.95 | 2.00 | 5.0 | 500 | 108.468
0.95 | 2.00 | 1.0 | 500 | 108.460
0.95 | 2.00 | 5.0 | 600 | 108.468
0.95 | 2.00 | 1.0 | 600 | 108.460
0.95 | 2.00 | 0.1 | 600 | 108.462
0.95 | 2.00 | 5.0 | 700 | 108.468
0.95 | 2.00 | 1.0 | 700 | 108.460
0.95 | 2.00 | 0.1 | 700 | 108.462
0.95 | 2.00 | 0.01 | 700 | 108.459
0.95 | 2.00 | 5.0 | 800 | 108.468
0.95 | 2.00 | 1.0 | 800 | 108.460
0.95 | 2.00 | 0.1 | 800 | 108.462
0.95 | 2.00 | 0.01 | 800 | 108.459
0.96 | 0.00 | 0.01 | 700 | 108.504
0.96 | 0.00 | 0.01 | 800 | 108.504
0.96 | 2.00 | 5.0 | 300 | 108.486
0.96 | 2.00 | 1.0 | 300 | 108.518
0.96 | 2.00 | 5.0 | 400 | 108.523
0.96 | 2.00 | 1.0 | 400 | 108.502
0.96 | 2.00 | 5.0 | 500 | 108.516
0.96 | 2.00 | 1.0 | 500 | 108.505
0.96 | 2.00 | 5.0 | 600 | 108.516
0.96 | 2.00 | 1.0 | 600 | 108.507
0.96 | 2.00 | 0.1 | 600 | 108.504
0.96 | 2.00 | 5.0 | 700 | 108.516
0.96 | 2.00 | 1.0 | 700 | 108.507
0.96 | 2.00 | 0.1 | 700 | 108.505
0.96 | 2.00 | 5.0 | 800 | 108.516
0.96 | 2.00 | 1.0 | 800 | 108.507
0.96 | 2.00 | 0.1 | 800 | 108.505
0.96 | 2.00 | 0.01 | 800 | 108.505
0.97 | 0.00 | 5.0 | 300 | 108.557
0.97 | 0.00 | 5.0 | 400 | 108.557
