down | strategy | tol | ncall | sigma_tot
0.95 | 0.00 | 1.0 | 400 | 104.089
0.95 | 0.00 | 0.1 | 400 | 104.088
0.95 | 0.00 | 0.01 | 400 | 104.088
0.95 | 0.00 | 1.0 | 500 | 104.089
0.95 | 0.00 | 0.1 | 500 | 104.088
0.95 | 0.00 | 0.01 | 500 | 104.087
0.95 | 0.00 | 1.0 | 600 | 104.089
0.95 | 0.00 | 0.1 | 600 | 104.088
0.95 | 0.00 | 0.01 | 600 | 104.087
0.95 | 0.00 | 1.0 | 700 | 104.089
0.95 | 0.00 | 0.1 | 700 | 104.088
0.95 | 0.00 | 0.01 | 700 | 104.087
0.95 | 0.00 | 1.0 | 800 | 104.089
0.95 | 0.00 | 0.1 | 800 | 104.088
0.95 | 0.00 | 0.01 | 800 | 104.087
0.95 | 2.00 | 5.0 | 300 | 104.154
0.95 | 2.00 | 5.0 | 400 | 104.111
0.95 | 2.00 | 1.0 | 400 | 104.111
0.95 | 2.00 | 5.0 | 500 | 104.111
0.95 | 2.00 | 1.0 | 500 | 104.082
0.95 | 2.00 | 5.0 | 600 | 104.111
0.95 | 2.00 | 1.0 | 600 | 104.082
0.95 | 2.00 | 0.1 | 600 | 104.089
0.95 | 2.00 | 0.01 | 600 | 104.088
0.95 | 2.00 | 5.0 | 700 | 104.111
0.95 | 2.00 | 1.0 | 700 | 104.082
0.95 | 2.00 | 0.1 | 700 | 104.089
0.95 | 2.00 | 0.01 | 700 | 104.088
0.95 | 2.00 | 5.0 | 800 | 104.111
0.95 | 2.00 | 1.0 | 800 | 104.082
0.95 | 2.00 | 0.1 | 800 | 104.089
0.95 | 2.00 | 0.01 | 800 | 104.088
0.96 | 0.00 | 1.0 | 400 | 104.131
0.96 | 0.00 | 0.1 | 400 | 104.131
0.96 | 0.00 | 0.01 | 400 | 104.129
0.96 | 0.00 | 1.0 | 500 | 104.131
0.96 | 0.00 | 0.1 | 500 | 104.131
0.96 | 0.00 | 0.01 | 500 | 104.125
0.96 | 0.00 | 1.0 | 600 | 104.131
0.96 | 0.00 | 0.1 | 600 | 104.131
0.96 | 0.00 | 0.01 | 600 | 104.125
0.96 | 0.00 | 1.0 | 700 | 104.131
0.96 | 0.00 | 0.1 | 700 | 104.131
0.96 | 0.00 | 0.01 | 700 | 104.125
0.96 | 0.00 | 1.0 | 800 | 104.131
0.96 | 0.00 | 0.1 | 800 | 104.131
0.96 | 0.00 | 0.01 | 800 | 104.125
0.96 | 2.00 | 5.0 | 300 | 104.141
0.96 | 2.00 | 1.0 | 300 | 104.141
0.96 | 2.00 | 5.0 | 400 | 104.141
0.96 | 2.00 | 1.0 | 400 | 104.125
0.96 | 2.00 | 0.1 | 400 | 104.122
0.96 | 2.00 | 0.01 | 400 | 104.126
0.96 | 2.00 | 5.0 | 500 | 104.141
0.96 | 2.00 | 1.0 | 500 | 104.125
0.96 | 2.00 | 0.1 | 500 | 104.122
0.96 | 2.00 | 0.01 | 500 | 104.126
0.96 | 2.00 | 5.0 | 600 | 104.141
0.96 | 2.00 | 1.0 | 600 | 104.125
0.96 | 2.00 | 0.1 | 600 | 104.122
0.96 | 2.00 | 0.01 | 600 | 104.126
0.96 | 2.00 | 5.0 | 700 | 104.141
0.96 | 2.00 | 1.0 | 700 | 104.125
0.96 | 2.00 | 0.1 | 700 | 104.122
0.96 | 2.00 | 0.01 | 700 | 104.126
0.96 | 2.00 | 5.0 | 800 | 104.141
0.96 | 2.00 | 1.0 | 800 | 104.125
