down | strategy | tol | ncall | sigma_tot
0.97 | 2.00 | 0.01 | 700 | 104.165
0.97 | 2.00 | 5.0 | 800 | 104.129
0.97 | 2.00 | 1.0 | 800 | 104.165
0.97 | 2.00 | 0.1 | 800 | 104.165
0.97 | 2.00 | 0.01 | 800 | 104.165
0.98 | 0.00 | 5.0 | 300 | 104.249
0.98 | 0.00 | 1.0 | 300 | 104.202
0.98 | 0.00 | 0.1 | 300 | 104.203
0.98 | 0.00 | 0.01 | 300 | 104.203
0.98 | 0.00 | 5.0 | 400 | 104.249
0.98 | 0.00 | 1.0 | 400 | 104.202
0.98 | 0.00 | 0.1 | 400 | 104.203
0.98 | 0.00 | 0.01 | 400 | 104.203
0.98 | 0.00 | 5.0 | 500 | 104.249
0.98 | 0.00 | 1.0 | 500 | 104.202
0.98 | 0.00 | 0.1 | 500 | 104.203
0.98 | 0.00 | 0.01 | 500 | 104.203
0.98 | 0.00 | 5.0 | 600 | 104.249
0.98 | 0.00 | 1.0 | 600 | 104.202
0.98 | 0.00 | 0.1 | 600 | 104.203
0.98 | 0.00 | 0.01 | 600 | 104.203
0.98 | 0.00 | 5.0 | 700 | 104.249
0.98 | 0.00 | 1.0 | 700 | 104.202
0.98 | 0.00 | 0.1 | 700 | 104.203
0.98 | 0.00 | 0.01 | 700 | 104.203
0.98 | 0.00 | 5.0 | 800 | 104.249
0.98 | 0.00 | 1.0 | 800 | 104.202
0.98 | 0.00 | 0.1 | 800 | 104.203
0.98 | 0.00 | 0.01 | 800 | 104.203
0.98 | 2.00 | 5.0 | 400 | 104.224
0.98 | 2.00 | 1.0 | 400 | 104.198
0.98 | 2.00 | 0.1 | 400 | 104.206
0.98 | 2.00 | 5.0 | 500 | 104.203
0.98 | 2.00 | 1.0 | 500 | 104.203
0.98 | 2.00 | 0.1 | 500 | 104.205
0.98 | 2.00 | 0.01 | 500 | 104.203
0.98 | 2.00 | 5.0 | 600 | 104.204
0.98 | 2.00 | 1.0 | 600 | 104.204
0.98 | 2.00 | 0.1 | 600 | 104.203
0.98 | 2.00 | 0.01 | 600 | 104.203
0.98 | 2.00 | 5.0 | 700 | 104.204
0.98 | 2.00 | 1.0 | 700 | 104.204
0.98 | 2.00 | 0.1 | 700 | 104.203
0.98 | 2.00 | 0.01 | 700 | 104.203
0.98 | 2.00 | 5.0 | 800 | 104.204
0.98 | 2.00 | 1.0 | 800 | 104.204
0.98 | 2.00 | 0.1 | 800 | 104.203
0.98 | 2.00 | 0.01 | 800 | 104.203
0.99 | 0.00 | 5.0 | 300 | 104.247
0.99 | 0.00 | 1.0 | 300 | 104.242
0.99 | 0.00 | 0.1 | 300 | 104.242
0.99 | 0.00 | 0.01 | 300 | 104.242
0.99 | 0.00 | 5.0 | 400 | 104.247
0.99 | 0.00 | 1.0 | 400 | 104.242
0.99 | 0.00 | 0.1 | 400 | 104.242
0.99 | 0.00 | 0.01 | 400 | 104.242
0.99 | 0.00 | 5.0 | 500 | 104.247
0.99 | 0.00 | 1.0 | 500 | 104.242
0.99 | 0.00 | 0.1 | 500 | 104.242
0.99 | 0.00 | 0.01 | 500 | 104.242
0.99 | 0.00 | 5.0 | 600 | 104.247
0.99 | 0.00 | 1.0 | 600 | 104.242
0.99 | 0.00 | 0.1 | 600 | 104.242
0.99 | 0.00 | 0.01 | 600 | 104.242
0.99 | 0.00 | 5.0 | 700 | 104.247
0.99 | 0.00 | 1.0 | 700 | 104.242
0.99 | 0.00 | 0.1 | 700 | 104.242
0.99 | 0.00 | 0.01 | 700 | 104.242
0.99 | 0.00 | 5.0 | 800 | 104.247
0.99 | 0.00 | 1.0 | 800 | 104.242
0.99 | 0.00 | 0.1 | 800 | 104.242
0.99 | 0.00 | 0.01 | 800 | 104.242
0.99 | 2.00 | 5.0 | 300 | 104.239
0.99 | 2.00 | 1.0 | 300 | 104.245
0.99 | 2.00 | 5.0 | 400 | 104.239
0.99 | 2.00 | 1.0 | 400 | 104.245
0.99 | 2.00 | 0.1 | 400 | 104.247
0.99 | 2.00 | 5.0 | 500 | 104.239
0.99 | 2.00 | 1.0 | 500 | 104.245
0.99 | 2.00 | 0.1 | 500 | 104.243
0.99 | 2.00 | 5.0 | 600 | 104.239
0.99 | 2.00 | 1.0 | 600 | 104.245
0.99 | 2.00 | 0.1 | 600 | 104.243
0.99 | 2.00 | 5.0 | 700 | 104.239
0.99 | 2.00 | 1.0 | 700 | 104.245
0.99 | 2.00 | 0.1 | 700 | 104.243
0.99 | 2.00 | 0.01 | 700 | 104.239
0.99 | 2.00 | 5.0 | 800 | 104.239
0.99 | 2.00 | 1.0 | 800 | 104.245
0.99 | 2.00 | 0.1 | 800 | 104.243
0.99 | 2.00 | 0.01 | 800 | 104.241
