down | strategy | tol | ncall | sigma_tot
0.98 | 2.00 | 0.01 | 500 | 104.027
0.98 | 2.00 | 5.0 | 600 | 103.996
0.98 | 2.00 | 1.0 | 600 | 104.018
0.98 | 2.00 | 0.1 | 600 | 104.023
0.98 | 2.00 | 0.01 | 600 | 104.027
0.98 | 2.00 | 5.0 | 700 | 103.996
0.98 | 2.00 | 1.0 | 700 | 104.018
0.98 | 2.00 | 0.1 | 700 | 104.023
0.98 | 2.00 | 0.01 | 700 | 104.027
0.98 | 2.00 | 5.0 | 800 | 103.996
0.98 | 2.00 | 1.0 | 800 | 104.018
0.98 | 2.00 | 0.1 | 800 | 104.023
0.98 | 2.00 | 0.01 | 800 | 104.027
0.99 | 0.00 | 1.0 | 300 | 104.053
0.99 | 0.00 | 0.1 | 300 | 104.062
0.99 | 0.00 | 0.01 | 300 | 104.061
0.99 | 0.00 | 1.0 | 400 | 104.053
0.99 | 0.00 | 0.1 | 400 | 104.062
0.99 | 0.00 | 0.01 | 400 | 104.061
0.99 | 0.00 | 1.0 | 500 | 104.053
0.99 | 0.00 | 0.1 | 500 | 104.062
0.99 | 0.00 | 0.01 | 500 | 104.061
0.99 | 0.00 | 1.0 | 600 | 104.053
0.99 | 0.00 | 0.1 | 600 | 104.062
0.99 | 0.00 | 0.01 | 600 | 104.061
0.99 | 0.00 | 1.0 | 700 | 104.053
0.99 | 0.00 | 0.1 | 700 | 104.062
0.99 | 0.00 | 0.01 | 700 | 104.061
0.99 | 0.00 | 1.0 | 800 | 104.053
0.99 | 0.00 | 0.1 | 800 | 104.062
0.99 | 0.00 | 0.01 | 800 | 104.061
0.99 | 2.00 | 5.0 | 300 | 104.026
0.99 | 2.00 | 1.0 | 300 | 104.035
0.99 | 2.00 | 0.1 | 300 | 104.059
0.99 | 2.00 | 0.01 | 300 | 104.060
0.99 | 2.00 | 5.0 | 400 | 104.026
0.99 | 2.00 | 1.0 | 400 | 104.035
0.99 | 2.00 | 0.1 | 400 | 104.059
0.99 | 2.00 | 0.01 | 400 | 104.060
0.99 | 2.00 | 5.0 | 500 | 104.026
0.99 | 2.00 | 1.0 | 500 | 104.035
0.99 | 2.00 | 0.1 | 500 | 104.059
0.99 | 2.00 | 0.01 | 500 | 104.060
0.99 | 2.00 | 5.0 | 600 | 104.026
0.99 | 2.00 | 1.0 | 600 | 104.035
0.99 | 2.00 | 0.1 | 600 | 104.059
0.99 | 2.00 | 0.01 | 600 | 104.060
0.99 | 2.00 | 5.0 | 700 | 104.026
0.99 | 2.00 | 1.0 | 700 | 104.035
0.99 | 2.00 | 0.1 | 700 | 104.059
0.99 | 2.00 | 0.01 | 700 | 104.060
0.99 | 2.00 | 5.0 | 800 | 104.026
0.99 | 2.00 | 1.0 | 800 | 104.035
0.99 | 2.00 | 0.1 | 800 | 104.059
0.99 | 2.00 | 0.01 | 800 | 104.060
