down | strategy | tol | ncall | sigma_tot
0.96 | 0.00 | 5.0 | 300 | 103.719
0.96 | 0.00 | 1.0 | 300 | 103.701
0.96 | 0.00 | 0.1 | 300 | 103.702
0.96 | 0.00 | 0.01 | 300 | 103.702
0.96 | 0.00 | 5.0 | 400 | 103.719
0.96 | 0.00 | 1.0 | 400 | 103.701
0.96 | 0.00 | 0.1 | 400 | 103.702
0.96 | 0.00 | 0.01 | 400 | 103.702
0.96 | 0.00 | 5.0 | 500 | 103.719
0.96 | 0.00 | 1.0 | 500 | 103.701
0.96 | 0.00 | 0.1 | 500 | 103.702
0.96 | 0.00 | 0.01 | 500 | 103.702
0.96 | 0.00 | 5.0 | 600 | 103.719
0.96 | 0.00 | 1.0 | 600 | 103.701
0.96 | 0.00 | 0.1 | 600 | 103.702
0.96 | 0.00 | 0.01 | 600 | 103.702
0.96 | 0.00 | 5.0 | 700 | 103.719
0.96 | 0.00 | 1.0 | 700 | 103.701
0.96 | 0.00 | 0.1 | 700 | 103.702
0.96 | 0.00 | 0.01 | 700 | 103.702
0.96 | 0.00 | 5.0 | 800 | 103.719
0.96 | 0.00 | 1.0 | 800 | 103.701
0.96 | 0.00 | 0.1 | 800 | 103.702
0.96 | 0.00 | 0.01 | 800 | 103.702
0.96 | 2.00 | 5.0 | 300 | 103.696
0.96 | 2.00 | 5.0 | 400 | 103.695
0.96 | 2.00 | 1.0 | 400 | 103.694
0.96 | 2.00 | 0.1 | 400 | 103.702
0.96 | 2.00 | 0.01 | 400 | 103.702
0.96 | 2.00 | 5.0 | 500 | 103.695
0.96 | 2.00 | 1.0 | 500 | 103.694
0.96 | 2.00 | 0.1 | 500 | 103.702
0.96 | 2.00 | 0.01 | 500 | 103.702
0.96 | 2.00 | 5.0 | 600 | 103.695
0.96 | 2.00 | 1.0 | 600 | 103.694
0.96 | 2.00 | 0.1 | 600 | 103.702
0.96 | 2.00 | 0.01 | 600 | 103.702
0.96 | 2.00 | 5.0 | 700 | 103.695
0.96 | 2.00 | 1.0 | 700 | 103.694
0.96 | 2.00 | 0.1 | 700 | 103.702
0.96 | 2.00 | 0.01 | 700 | 103.702
0.96 | 2.00 | 5.0 | 800 | 103.695
0.96 | 2.00 | 1.0 | 800 | 103.694
0.96 | 2.00 | 0.1 | 800 | 103.702
0.96 | 2.00 | 0.01 | 800 | 103.702
0.97 | 0.00 | 5.0 | 300 | 103.737
0.97 | 0.00 | 1.0 | 300 | 103.731
0.97 | 0.00 | 0.1 | 300 | 103.731
0.97 | 0.00 | 0.01 | 300 | 103.738
0.97 | 0.00 | 5.0 | 400 | 103.737
0.97 | 0.00 | 1.0 | 400 | 103.731
0.97 | 0.00 | 0.1 | 400 | 103.738
0.97 | 0.00 | 0.01 | 400 | 103.738
0.97 | 0.00 | 5.0 | 500 | 103.737
0.97 | 0.00 | 1.0 | 500 | 103.731
0.97 | 0.00 | 0.1 | 500 | 103.738
0.97 | 0.00 | 0.01 | 500 | 103.738
0.97 | 0.00 | 5.0 | 600 | 103.737
0.97 | 0.00 | 1.0 | 600 | 103.731
0.97 | 0.00 | 0.1 | 600 | 103.738
0.97 | 0.00 | 0.01 | 600 | 103.738
0.97 | 0.00 | 5.0 | 700 | 103.737
0.97 | 0.00 | 1.0 | 700 | 103.731
0.97 | 0.00 | 0.1 | 700 | 103.738
0.97 | 0.00 | 0.01 | 700 | 103.738
0.97 | 0.00 | 5.0 | 800 | 103.737
0.97 | 0.00 | 1.0 | 800 | 103.731
0.97 | 0.00 | 0.1 | 800 | 103.738
0.97 | 0.00 | 0.01 | 800 | 103.738
0.97 | 2.00 | 5.0 | 300 | 103.728
0.97 | 2.00 | 1.0 | 300 | 103.728
0.97 | 2.00 | 0.1 | 300 | 103.740
0.97 | 2.00 | 0.01 | 300 | 103.738
0.97 | 2.00 | 5.0 | 400 | 103.728
0.97 | 2.00 | 1.0 | 400 | 103.726
0.97 | 2.00 | 0.1 | 400 | 103.738
0.97 | 2.00 | 0.01 | 400 | 103.738
0.97 | 2.00 | 5.0 | 500 | 103.728
0.97 | 2.00 | 1.0 | 500 | 103.726
0.97 | 2.00 | 0.1 | 500 | 103.738
0.97 | 2.00 | 0.01 | 500 | 103.738
0.97 | 2.00 | 5.0 | 600 | 103.728
0.97 | 2.00 | 1.0 | 600 | 103.726
0.97 | 2.00 | 0.1 | 600 | 103.738
0.97 | 2.00 | 0.01 | 600 | 103.738
0.97 | 2.00 | 5.0 | 700 | 103.728
0.97 | 2.00 | 1.0 | 700 | 103.726
0.97 | 2.00 | 0.1 | 700 | 103.738
0.97 | 2.00 | 0.01 | 700 | 103.738
0.97 | 2.00 | 5.0 | 800 | 103.728
0.97 | 2.00 | 1.0 | 800 | 103.726
0.97 | 2.00 | 0.1 | 800 | 103.738
0.97 | 2.00 | 0.01 | 800 | 103.738
0.98 | 0.00 | 5.0 | 300 | 103.759
0.98 | 0.00 | 1.0 | 300 | 103.762
0.98 | 0.00 | 0.1 | 300 | 103.774
0.98 | 0.00 | 0.01 | 300 | 103.774
0.98 | 0.00 | 5.0 | 400 | 103.759
0.98 | 0.00 | 1.0 | 400 | 103.762
0.98 | 0.00 | 0.1 | 400 | 103.774
0.98 | 0.00 | 0.01 | 400 | 103.774
0.98 | 0.00 | 5.0 | 500 | 103.759
0.98 | 0.00 | 1.0 | 500 | 103.762
0.98 | 0.00 | 0.1 | 500 | 103.774
0.98 | 0.00 | 0.01 | 500 | 103.774
0.98 | 0.00 | 5.0 | 600 | 103.759
0.98 | 0.00 | 1.0 | 600 | 103.762
0.98 | 0.00 | 0.1 | 600 | 103.774
0.98 | 0.00 | 0.01 | 600 | 103.774
0.98 | 0.00 | 5.0 | 700 | 103.759
0.98 | 0.00 | 1.0 | 700 | 103.762
0.98 | 0.00 | 0.1 | 700 | 103.774
0.98 | 0.00 | 0.01 | 700 | 103.774
0.98 | 0.00 | 5.0 | 800 | 103.759
0.98 | 0.00 | 1.0 | 800 | 103.762
0.98 | 0.00 | 0.1 | 800 | 103.774
0.98 | 0.00 | 0.01 | 800 | 103.774
0.98 | 2.00 | 5.0 | 300 | 103.758
0.98 | 2.00 | 1.0 | 300 | 103.779
0.98 | 2.00 | 0.1 | 300 | 103.776
0.98 | 2.00 | 5.0 | 400 | 103.758
0.98 | 2.00 | 1.0 | 400 | 103.757
0.98 | 2.00 | 0.1 | 400 | 103.774
0.98 | 2.00 | 0.01 | 400 | 103.774
0.98 | 2.00 | 5.0 | 500 | 103.758
0.98 | 2.00 | 1.0 | 500 | 103.757
0.98 | 2.00 | 0.1 | 500 | 103.774
0.98 | 2.00 | 0.01 | 500 | 103.774
0.98 | 2.00 | 5.0 | 600 | 103.758
0.98 | 2.00 | 1.0 | 600 | 103.757
0.98 | 2.00 | 0.1 | 600 | 103.774
0.98 | 2.00 | 0.01 | 600 | 103.774
0.98 | 2.00 | 5.0 | 700 | 103.758
0.98 | 2.00 | 1.0 | 700 | 103.757
0.98 | 2.00 | 0.1 | 700 | 103.774
0.98 | 2.00 | 0.01 | 700 | 103.774
0.98 | 2.00 | 5.0 | 800 | 103.758
0.98 | 2.00 | 1.0 | 800 | 103.757
0.98 | 2.00 | 0.1 | 800 | 103.774
0.98 | 2.00 | 0.01 | 800 | 103.774
0.99 | 0.00 | 5.0 | 300 | 103.780
0.99 | 0.00 | 1.0 | 300 | 103.809
0.99 | 0.00 | 0.1 | 300 | 103.809
0.99 | 0.00 | 0.01 | 300 | 103.809
0.99 | 0.00 | 5.0 | 400 | 103.780
0.99 | 0.00 | 1.0 | 400 | 103.809
0.99 | 0.00 | 0.1 | 400 | 103.809
0.99 | 0.00 | 0.01 | 400 | 103.809
0.99 | 0.00 | 5.0 | 500 | 103.780
0.99 | 0.00 | 1.0 | 500 | 103.809
0.99 | 0.00 | 0.1 | 500 | 103.809
0.99 | 0.00 | 0.01 | 500 | 103.809
0.99 | 0.00 | 5.0 | 600 | 103.780
0.99 | 0.00 | 1.0 | 600 | 103.809
0.99 | 0.00 | 0.1 | 600 | 103.809
0.99 | 0.00 | 0.01 | 600 | 103.809
0.99 | 0.00 | 5.0 | 700 | 103.780
0.99 | 0.00 | 1.0 | 700 | 103.809
0.99 | 0.00 | 0.1 | 700 | 103.809
0.99 | 0.00 | 0.01 | 700 | 103.809
0.99 | 0.00 | 5.0 | 800 | 103.780
0.99 | 0.00 | 1.0 | 800 | 103.809
0.99 | 0.00 | 0.1 | 800 | 103.809
0.99 | 0.00 | 0.01 | 800 | 103.809
0.99 | 2.00 | 5.0 | 300 | 103.784
0.99 | 2.00 | 1.0 | 300 | 103.809
0.99 | 2.00 | 0.1 | 300 | 103.809
0.99 | 2.00 | 0.01 | 300 | 103.810
0.99 | 2.00 | 5.0 | 400 | 103.784
0.99 | 2.00 | 1.0 | 400 | 103.809
0.99 | 2.00 | 0.1 | 400 | 103.809
0.99 | 2.00 | 0.01 | 400 | 103.809
0.99 | 2.00 | 5.0 | 500 | 103.784
0.99 | 2.00 | 1.0 | 500 | 103.809
0.99 | 2.00 | 0.1 | 500 | 103.809
0.99 | 2.00 | 0.01 | 500 | 103.809
0.99 | 2.00 | 5.0 | 600 | 103.784
0.99 | 2.00 | 1.0 | 600 | 103.809
0.99 | 2.00 | 0.1 | 600 | 103.809
0.99 | 2.00 | 0.01 | 600 | 103.809
0.99 | 2.00 | 5.0 | 700 | 103.784
0.99 | 2.00 | 1.0 | 700 | 103.809
0.99 | 2.00 | 0.1 | 700 | 103.809
0.99 | 2.00 | 0.01 | 700 | 103.809
0.99 | 2.00 | 5.0 | 800 | 103.784
0.99 | 2.00 | 1.0 | 800 | 103.809
0.99 | 2.00 | 0.1 | 800 | 103.809
0.99 | 2.00 | 0.01 | 800 | 103.809
