down | strategy | tol | ncall | sigma_tot
0.95 | 0.00 | 1.0 | 500 | 103.869
0.95 | 0.00 | 1.0 | 600 | 103.869
0.95 | 0.00 | 0.1 | 600 | 103.862
0.95 | 0.00 | 1.0 | 700 | 103.869
0.95 | 0.00 | 0.1 | 700 | 103.862
0.95 | 0.00 | 1.0 | 800 | 103.869
0.95 | 0.00 | 0.1 | 800 | 103.862
0.95 | 2.00 | 5.0 | 600 | 103.833
0.95 | 2.00 | 5.0 | 700 | 103.837
0.95 | 2.00 | 5.0 | 800 | 103.866
0.95 | 2.00 | 1.0 | 800 | 103.846
0.95 | 2.00 | 0.1 | 800 | 103.866
0.95 | 2.00 | 0.01 | 800 | 103.860
0.96 | 0.00 | 5.0 | 300 | 103.728
0.96 | 0.00 | 5.0 | 400 | 103.728
0.96 | 0.00 | 5.0 | 500 | 103.728
0.96 | 0.00 | 1.0 | 500 | 103.743
0.96 | 0.00 | 0.1 | 500 | 103.729
0.96 | 0.00 | 0.01 | 500 | 103.730
0.96 | 0.00 | 5.0 | 600 | 103.728
0.96 | 0.00 | 1.0 | 600 | 103.728
0.96 | 0.00 | 0.1 | 600 | 103.729
0.96 | 0.00 | 0.01 | 600 | 103.730
0.96 | 0.00 | 5.0 | 700 | 103.728
0.96 | 0.00 | 1.0 | 700 | 103.728
0.96 | 0.00 | 0.1 | 700 | 103.729
0.96 | 0.00 | 0.01 | 700 | 103.730
0.96 | 0.00 | 5.0 | 800 | 103.728
0.96 | 0.00 | 1.0 | 800 | 103.728
0.96 | 0.00 | 0.1 | 800 | 103.729
0.96 | 0.00 | 0.01 | 800 | 103.730
0.96 | 2.00 | 5.0 | 400 | 103.724
0.96 | 2.00 | 5.0 | 500 | 103.767
0.96 | 2.00 | 1.0 | 500 | 103.744
0.96 | 2.00 | 5.0 | 600 | 103.734
0.96 | 2.00 | 1.0 | 600 | 103.728
0.96 | 2.00 | 0.1 | 600 | 103.737
0.96 | 2.00 | 5.0 | 700 | 103.734
0.96 | 2.00 | 1.0 | 700 | 103.728
0.96 | 2.00 | 0.1 | 700 | 103.731
0.96 | 2.00 | 0.01 | 700 | 103.730
0.96 | 2.00 | 5.0 | 800 | 103.734
0.96 | 2.00 | 1.0 | 800 | 103.728
0.96 | 2.00 | 0.1 | 800 | 103.731
0.96 | 2.00 | 0.01 | 800 | 103.730
0.97 | 0.00 | 5.0 | 300 | 103.498
0.97 | 0.00 | 1.0 | 300 | 103.498
0.97 | 0.00 | 5.0 | 400 | 103.498
0.97 | 0.00 | 1.0 | 400 | 103.498
0.97 | 0.00 | 0.1 | 400 | 103.493
0.97 | 0.00 | 0.01 | 400 | 103.493
0.97 | 0.00 | 5.0 | 500 | 103.498
0.97 | 0.00 | 1.0 | 500 | 103.498
0.97 | 0.00 | 0.1 | 500 | 103.493
0.97 | 0.00 | 0.01 | 500 | 103.493
0.97 | 0.00 | 5.0 | 600 | 103.498
0.97 | 0.00 | 1.0 | 600 | 103.498
0.97 | 0.00 | 0.1 | 600 | 103.493
0.97 | 0.00 | 0.01 | 600 | 103.493
0.97 | 0.00 | 5.0 | 700 | 103.498
0.97 | 0.00 | 1.0 | 700 | 103.498
0.97 | 0.00 | 0.1 | 700 | 103.493
0.97 | 0.00 | 0.01 | 700 | 103.493
0.97 | 0.00 | 5.0 | 800 | 103.498
0.97 | 0.00 | 1.0 | 800 | 103.498
0.97 | 0.00 | 0.1 | 800 | 103.493
0.97 | 0.00 | 0.01 | 800 | 103.493
0.97 | 2.00 | 5.0 | 400 | 103.517
0.97 | 2.00 | 0.1 | 400 | 103.492
0.97 | 2.00 | 0.01 | 400 | 103.492
0.97 | 2.00 | 5.0 | 500 | 103.511
0.97 | 2.00 | 1.0 | 500 | 103.500
0.97 | 2.00 | 0.1 | 500 | 103.492
0.97 | 2.00 | 0.01 | 500 | 103.493
0.97 | 2.00 | 5.0 | 600 | 103.511
0.97 | 2.00 | 1.0 | 600 | 103.500
0.97 | 2.00 | 0.1 | 600 | 103.492
0.97 | 2.00 | 0.01 | 600 | 103.493
0.97 | 2.00 | 5.0 | 700 | 103.511
0.97 | 2.00 | 1.0 | 700 | 103.500
0.97 | 2.00 | 0.1 | 700 | 103.492
0.97 | 2.00 | 0.01 | 700 | 103.493
0.97 | 2.00 | 5.0 | 800 | 103.511
0.97 | 2.00 | 1.0 | 800 | 103.500
0.97 | 2.00 | 0.1 | 800 | 103.492
0.97 | 2.00 | 0.01 | 800 | 103.493
0.98 | 0.00 | 5.0 | 300 | 103.186
0.98 | 0.00 | 1.0 | 300 | 103.187
0.98 | 0.00 | 0.1 | 300 | 103.186
0.98 | 0.00 | 0.01 | 300 | 103.182
0.98 | 0.00 | 5.0 | 400 | 103.186
0.98 | 0.00 | 1.0 | 400 | 103.187
0.98 | 0.00 | 0.1 | 400 | 103.186
0.98 | 0.00 | 0.01 | 400 | 103.185
0.98 | 0.00 | 5.0 | 500 | 103.186
0.98 | 0.00 | 1.0 | 500 | 103.187
0.98 | 0.00 | 0.1 | 500 | 103.186
0.98 | 0.00 | 0.01 | 500 | 103.185
0.98 | 0.00 | 5.0 | 600 | 103.186
0.98 | 0.00 | 1.0 | 600 | 103.187
0.98 | 0.00 | 0.1 | 600 | 103.186
0.98 | 0.00 | 0.01 | 600 | 103.185
0.98 | 0.00 | 5.0 | 700 | 103.186
0.98 | 0.00 | 1.0 | 700 | 103.187
0.98 | 0.00 | 0.1 | 700 | 103.186
0.98 | 0.00 | 0.01 | 700 | 103.185
0.98 | 0.00 | 5.0 | 800 | 103.186
0.98 | 0.00 | 1.0 | 800 | 103.187
0.98 | 0.00 | 0.1 | 800 | 103.186
0.98 | 0.00 | 0.01 | 800 | 103.185
0.98 | 2.00 | 5.0 | 300 | 103.179
0.98 | 2.00 | 5.0 | 400 | 103.195
0.98 | 2.00 | 1.0 | 400 | 103.182
0.98 | 2.00 | 0.1 | 400 | 103.186
0.98 | 2.00 | 0.01 | 400 | 103.186
0.98 | 2.00 | 5.0 | 500 | 103.195
0.98 | 2.00 | 1.0 | 500 | 103.182
0.98 | 2.00 | 0.1 | 500 | 103.186
0.98 | 2.00 | 0.01 | 500 | 103.186
0.98 | 2.00 | 5.0 | 600 | 103.195
0.98 | 2.00 | 1.0 | 600 | 103.182
0.98 | 2.00 | 0.1 | 600 | 103.186
0.98 | 2.00 | 0.01 | 600 | 103.186
0.98 | 2.00 | 5.0 | 700 | 103.195
0.98 | 2.00 | 1.0 | 700 | 103.182
0.98 | 2.00 | 0.1 | 700 | 103.186
0.98 | 2.00 | 0.01 | 700 | 103.186
0.98 | 2.00 | 5.0 | 800 | 103.195
0.98 | 2.00 | 1.0 | 800 | 103.182
0.98 | 2.00 | 0.1 | 800 | 103.186
0.98 | 2.00 | 0.01 | 800 | 103.186
0.99 | 0.00 | 5.0 | 300 | 102.888
0.99 | 0.00 | 1.0 | 300 | 102.872
0.99 | 0.00 | 0.1 | 300 | 102.875
0.99 | 0.00 | 0.01 | 300 | 102.874
0.99 | 0.00 | 5.0 | 400 | 102.888
0.99 | 0.00 | 1.0 | 400 | 102.872
0.99 | 0.00 | 0.1 | 400 | 102.875
0.99 | 0.00 | 0.01 | 400 | 102.874
0.99 | 0.00 | 5.0 | 500 | 102.888
0.99 | 0.00 | 1.0 | 500 | 102.872
0.99 | 0.00 | 0.1 | 500 | 102.875
0.99 | 0.00 | 0.01 | 500 | 102.874
0.99 | 0.00 | 5.0 | 600 | 102.888
0.99 | 0.00 | 1.0 | 600 | 102.872
0.99 | 0.00 | 0.1 | 600 | 102.875
0.99 | 0.00 | 0.01 | 600 | 102.874
0.99 | 0.00 | 5.0 | 700 | 102.888
0.99 | 0.00 | 1.0 | 700 | 102.872
0.99 | 0.00 | 0.1 | 700 | 102.875
0.99 | 0.00 | 0.01 | 700 | 102.874
0.99 | 0.00 | 5.0 | 800 | 102.888
0.99 | 0.00 | 1.0 | 800 | 102.872
0.99 | 0.00 | 0.1 | 800 | 102.875
0.99 | 0.00 | 0.01 | 800 | 102.874
0.99 | 2.00 | 5.0 | 300 | 102.869
0.99 | 2.00 | 1.0 | 300 | 102.878
0.99 | 2.00 | 0.1 | 300 | 102.874
0.99 | 2.00 | 0.01 | 300 | 102.874
0.99 | 2.00 | 5.0 | 400 | 102.869
0.99 | 2.00 | 1.0 | 400 | 102.878
0.99 | 2.00 | 0.1 | 400 | 102.874
0.99 | 2.00 | 0.01 | 400 | 102.874
0.99 | 2.00 | 5.0 | 500 | 102.869
0.99 | 2.00 | 1.0 | 500 | 102.878
0.99 | 2.00 | 0.1 | 500 | 102.874
0.99 | 2.00 | 0.01 | 500 | 102.874
0.99 | 2.00 | 5.0 | 600 | 102.869
0.99 | 2.00 | 1.0 | 600 | 102.878
0.99 | 2.00 | 0.1 | 600 | 102.874
0.99 | 2.00 | 0.01 | 600 | 102.874
0.99 | 2.00 | 5.0 | 700 | 102.869
0.99 | 2.00 | 1.0 | 700 | 102.878
0.99 | 2.00 | 0.1 | 700 | 102.874
0.99 | 2.00 | 0.01 | 700 | 102.874
0.99 | 2.00 | 5.0 | 800 | 102.869
0.99 | 2.00 | 1.0 | 800 | 102.878
0.99 | 2.00 | 0.1 | 800 | 102.874
0.99 | 2.00 | 0.01 | 800 | 102.874
