down | strategy | tol | ncall | sigma_tot
0.96 | 0.00 | 5.0 | 400 | 103.509
0.96 | 0.00 | 5.0 | 500 | 103.613
0.96 | 0.00 | 5.0 | 600 | 103.576
0.96 | 0.00 | 1.0 | 600 | 103.583
0.96 | 0.00 | 5.0 | 700 | 103.576
0.96 | 0.00 | 1.0 | 700 | 103.583
0.96 | 0.00 | 0.1 | 700 | 103.586
0.96 | 0.00 | 0.01 | 700 | 103.593
0.96 | 0.00 | 5.0 | 800 | 103.576
0.96 | 0.00 | 1.0 | 800 | 103.583
0.96 | 0.00 | 0.1 | 800 | 103.586
0.96 | 0.00 | 0.01 | 800 | 103.593
0.96 | 2.00 | 5.0 | 600 | 103.545
0.96 | 2.00 | 5.0 | 700 | 103.515
0.96 | 2.00 | 5.0 | 800 | 103.558
0.97 | 0.00 | 5.0 | 400 | 103.592
0.97 | 0.00 | 0.1 | 500 | 103.641
0.97 | 0.00 | 0.01 | 500 | 103.641
0.97 | 0.00 | 0.1 | 600 | 103.641
0.97 | 0.00 | 0.01 | 600 | 103.642
0.97 | 0.00 | 0.1 | 700 | 103.641
0.97 | 0.00 | 0.01 | 700 | 103.642
0.97 | 0.00 | 0.1 | 800 | 103.641
0.97 | 0.00 | 0.01 | 800 | 103.642
0.97 | 2.00 | 5.0 | 600 | 103.728
0.97 | 2.00 | 0.1 | 600 | 103.724
0.97 | 2.00 | 5.0 | 700 | 103.728
0.97 | 2.00 | 1.0 | 700 | 103.632
0.97 | 2.00 | 5.0 | 800 | 103.728
0.97 | 2.00 | 1.0 | 800 | 103.632
0.98 | 0.00 | 5.0 | 300 | 103.325
0.98 | 0.00 | 1.0 | 300 | 103.325
0.98 | 0.00 | 5.0 | 400 | 103.325
0.98 | 0.00 | 1.0 | 400 | 103.316
0.98 | 0.00 | 0.1 | 400 | 103.328
0.98 | 0.00 | 0.01 | 400 | 103.328
0.98 | 0.00 | 5.0 | 500 | 103.325
0.98 | 0.00 | 1.0 | 500 | 103.316
0.98 | 0.00 | 0.1 | 500 | 103.328
0.98 | 0.00 | 0.01 | 500 | 103.328
0.98 | 0.00 | 5.0 | 600 | 103.325
0.98 | 0.00 | 1.0 | 600 | 103.316
0.98 | 0.00 | 0.1 | 600 | 103.328
0.98 | 0.00 | 0.01 | 600 | 103.328
0.98 | 0.00 | 5.0 | 700 | 103.325
0.98 | 0.00 | 1.0 | 700 | 103.316
0.98 | 0.00 | 0.1 | 700 | 103.328
0.98 | 0.00 | 0.01 | 700 | 103.328
0.98 | 0.00 | 5.0 | 800 | 103.325
0.98 | 0.00 | 1.0 | 800 | 103.316
0.98 | 0.00 | 0.1 | 800 | 103.328
0.98 | 0.00 | 0.01 | 800 | 103.328
0.98 | 2.00 | 1.0 | 400 | 103.301
0.98 | 2.00 | 5.0 | 500 | 103.325
0.98 | 2.00 | 1.0 | 500 | 103.321
0.98 | 2.00 | 0.1 | 500 | 103.330
0.98 | 2.00 | 5.0 | 600 | 103.325
0.98 | 2.00 | 1.0 | 600 | 103.321
0.98 | 2.00 | 0.1 | 600 | 103.330
0.98 | 2.00 | 0.01 | 600 | 103.330
0.98 | 2.00 | 5.0 | 700 | 103.325
0.98 | 2.00 | 1.0 | 700 | 103.321
0.98 | 2.00 | 0.1 | 700 | 103.330
0.98 | 2.00 | 0.01 | 700 | 103.330
0.98 | 2.00 | 5.0 | 800 | 103.325
0.98 | 2.00 | 1.0 | 800 | 103.321
0.98 | 2.00 | 0.1 | 800 | 103.330
0.98 | 2.00 | 0.01 | 800 | 103.330
0.99 | 0.00 | 5.0 | 300 | 102.909
0.99 | 0.00 | 1.0 | 300 | 102.927
0.99 | 0.00 | 0.1 | 300 | 102.935
0.99 | 0.00 | 0.01 | 300 | 102.935
0.99 | 0.00 | 5.0 | 400 | 102.909
0.99 | 0.00 | 1.0 | 400 | 102.927
0.99 | 0.00 | 0.1 | 400 | 102.935
0.99 | 0.00 | 0.01 | 400 | 102.935
0.99 | 0.00 | 5.0 | 500 | 102.909
0.99 | 0.00 | 1.0 | 500 | 102.927
0.99 | 0.00 | 0.1 | 500 | 102.935
0.99 | 0.00 | 0.01 | 500 | 102.935
0.99 | 0.00 | 5.0 | 600 | 102.909
0.99 | 0.00 | 1.0 | 600 | 102.927
0.99 | 0.00 | 0.1 | 600 | 102.935
0.99 | 0.00 | 0.01 | 600 | 102.935
0.99 | 0.00 | 5.0 | 700 | 102.909
0.99 | 0.00 | 1.0 | 700 | 102.927
0.99 | 0.00 | 0.1 | 700 | 102.935
0.99 | 0.00 | 0.01 | 700 | 102.935
0.99 | 0.00 | 5.0 | 800 | 102.909
0.99 | 0.00 | 1.0 | 800 | 102.927
0.99 | 0.00 | 0.1 | 800 | 102.935
0.99 | 0.00 | 0.01 | 800 | 102.935
0.99 | 2.00 | 5.0 | 300 | 102.900
0.99 | 2.00 | 5.0 | 400 | 102.930
0.99 | 2.00 | 1.0 | 400 | 102.935
0.99 | 2.00 | 0.1 | 400 | 102.935
0.99 | 2.00 | 0.01 | 400 | 102.935
0.99 | 2.00 | 5.0 | 500 | 102.930
0.99 | 2.00 | 1.0 | 500 | 102.935
0.99 | 2.00 | 0.1 | 500 | 102.935
0.99 | 2.00 | 0.01 | 500 | 102.935
0.99 | 2.00 | 5.0 | 600 | 102.930
0.99 | 2.00 | 1.0 | 600 | 102.935
0.99 | 2.00 | 0.1 | 600 | 102.935
0.99 | 2.00 | 0.01 | 600 | 102.935
0.99 | 2.00 | 5.0 | 700 | 102.930
0.99 | 2.00 | 1.0 | 700 | 102.935
0.99 | 2.00 | 0.1 | 700 | 102.935
0.99 | 2.00 | 0.01 | 700 | 102.935
0.99 | 2.00 | 5.0 | 800 | 102.930
0.99 | 2.00 | 1.0 | 800 | 102.935
0.99 | 2.00 | 0.1 | 800 | 102.935
0.99 | 2.00 | 0.01 | 800 | 102.935
