10.24625    38.43000    0.195012    !sig_tot_pp
10.69426    38.44000    0.195044    
11.12424    38.65000    0.214113
11.45662    36.68000    0.530000 
11.53823    38.28000    0.158258 
11.77915    37.60000    1.115950 
13.62579    37.60000    1.115950 
13.76312    38.70000    1.742963 
13.76312    38.46000    0.158955 
13.76312    38.39000    0.201109 
13.89879    38.90000    0.800000 
15.06496    38.58000    0.159420 
15.18878    37.60000    1.115950 
16.66171    37.60000    1.115950 
16.66188    38.47000    0.580000 
16.82997    38.69000    0.159846 
16.82997    38.62000    0.202207 
17.91028    38.83000    0.160388 
18.01462    37.40000    1.115782 
18.17033    39.60000    1.619056 
19.22403    38.50000    1.215342 
19.41839    38.98000    0.160969 
19.41839    38.90000    0.203544 
19.65849    39.00000    1.000000 
21.26346    39.24000    0.161977 
22.96075    39.42000    0.162675 
23.50003    39.65000    0.233856 
23.50003    39.40000    0.300000 
23.50003    39.13000    0.396890 
23.50003    38.80000    0.250000 
23.50003    38.90000    0.700000 
23.60003    38.70000    0.700000 
23.76398    39.21000    0.920000 
23.76398    40.68000    0.550000 
23.88214    39.00000    1.000000 
24.15558    39.59000    0.169346 
25.29404    39.69000    0.173507 
26.38341    39.77000    0.170019 
27.60006    40.60000    1.200000 
30.60004    40.22000    0.213266 
30.60004    40.11000    0.187977 
30.60004    39.91000    0.407727 
30.60004    40.07000    0.240000 
30.60004    40.20000    0.800000 
30.60025    40.10000    0.400000 
30.70004    40.10000    0.200000 
30.80004    40.00000    0.600000 
35.20005    40.42000    0.619901 
44.69933    41.70000    0.400000 
44.70006    41.90000    0.240000 
44.90006    41.89000    0.406905 
45.20006    42.50000    0.800000 
52.80006    43.01000    0.263814 
52.80006    42.38000    0.172291 
52.80006    42.10000    0.200000 
52.80006    42.85000    0.418331 
52.80006    42.71000    0.350000 
52.89968    42.40000    0.400000 
53.20007    42.90000    0.700000 
62.30008    43.55000    0.322004 
62.40114    43.10000    0.400000 
62.50008    44.00000    0.446426 
62.70008    43.82000    0.317655 
62.70008    42.96000    0.380000 
62.80008    44.10000    0.900000 
63.00008    42.20000    3.500000
200.0000    51.81000    2.000000
7000.000    95.35000    1.360000
8000.000    96.07000    0.920000
11.53823    43.05000    0.182354     !sig_tot_ppbar
13.76312    40.40000    1.705563 
13.76312    42.12000    0.186509 
13.76312    42.04000    0.228657 
13.86500    42.33000    0.140000 
15.06496    41.70000    0.224326 
16.82997    41.79000    0.238417 
16.82997    41.72000    0.275525 
17.91028    41.69000    0.224297 
18.17033    41.20000    2.101832 
19.41839    41.51000    0.223762 
19.41839    41.54000    0.356706 
21.26346    41.90000    0.260940 
22.96075    41.91000    0.268707 
30.40004    42.13000    0.576194 
30.60004    42.80000    0.354132 
52.60006    43.32000    0.342749 
52.80006    44.71000    0.456491 
62.30008    44.12000    0.399858 
62.70008    45.14000    0.367426 
540.0000    66.80000    6.476850 
540.0000    66.00000    7.738863 
541.0000    63.00000    2.100000 
546.0000    61.26000    0.930000 
547.0000    61.90000    1.622702 
900.0000    65.30000    1.657000
1800.000    71.71000    2.020000
1800.000    80.03000    2.240000   
1800.000    72.80000    3.100000 
1800.000    71.42000    2.410000 
10.28099   -0.154000    3.60194d-02     !rho_pp
10.64149   -0.122000    3.44581d-02
11.52521   -0.106000    3.40522d-02
11.53823   -0.115000    1.52906d-02
11.53823   -0.104000    6.50000d-02
12.32413   -9.60d-02    1.34697d-02
12.62538   -0.121600    2.84114d-02
12.62538   -0.119400    2.87125d-02
13.34168   -9.80d-02    1.89760d-02
13.76312   -9.20d-02    1.40000d-02
13.76312   -7.40d-02    1.74763d-02
13.89879   -0.102900    2.78700d-02
13.96613   -9.87d-02    2.86860d-02
13.96613   -0.102400    2.76887d-02
15.37320   -2.40d-02    1.39428d-02
16.52273   -6.40d-02    1.77955d-02
16.82997   -4.00d-02    1.40000d-02
16.82997    8.00d-03    1.16619d-02
17.53974   -4.80d-02    2.86116d-02
18.13838   -3.90d-02    1.90691d-02
18.17033   -1.10d-02    1.84000d-02
18.68156   -3.80d-02    2.03871d-02
19.36990   -3.40d-02    1.26153d-02
19.41839    1.90d-02    1.66056d-02
19.84849   -2.47d-02    2.82438d-02
20.12464   -2.00d-02    1.92094d-02
20.81753   -1.76d-02    2.82275d-02
21.42431   -1.30d-02    1.79862d-02
21.70024   -4.10d-02    1.40000d-02
22.17068   -9.00d-03    1.27279d-02
22.49447    2.20d-02    2.11849d-02
23.00158    1.18d-02    2.81700d-02
23.20464    9.90d-03    2.81870d-02
23.50003    2.20d-02    1.41424d-02
23.50003    2.00d-02    5.00000d-02
23.76398   -2.80d-02    1.60000d-02
