down | strategy | ncall | sigma_tot
0.90 | 0.00 | 200 | 102.194
0.90 | 0.00 | 300 | 102.194
0.90 | 0.00 | 400 | 102.194
0.90 | 0.00 | 500 | 102.194
0.90 | 0.00 | 600 | 102.194
0.90 | 0.00 | 700 | 102.194
0.90 | 0.00 | 800 | 102.194
0.90 | 1.00 | 200 | 102.194
0.90 | 1.00 | 300 | 102.194
0.90 | 1.00 | 400 | 102.194
0.90 | 1.00 | 500 | 102.194
0.90 | 1.00 | 600 | 102.194
0.90 | 1.00 | 700 | 102.194
0.90 | 1.00 | 800 | 102.194
0.90 | 2.00 | 300 | 102.194
0.90 | 2.00 | 400 | 102.194
0.90 | 2.00 | 500 | 102.194
0.90 | 2.00 | 600 | 102.194
0.90 | 2.00 | 700 | 102.194
0.90 | 2.00 | 800 | 102.194
