down | strategy | ncall | sigma_tot
0.94 | 0.00 | 700 | 110.264
0.94 | 0.00 | 800 | 110.264
0.94 | 1.00 | 200 | 110.264
0.94 | 1.00 | 300 | 110.264
0.94 | 1.00 | 400 | 110.264
0.94 | 1.00 | 500 | 110.264
0.94 | 1.00 | 600 | 110.264
0.94 | 1.00 | 700 | 110.264
0.94 | 1.00 | 800 | 110.264
0.94 | 2.00 | 200 | 110.263
0.94 | 2.00 | 300 | 110.263
0.94 | 2.00 | 400 | 110.263
0.94 | 2.00 | 500 | 110.263
0.94 | 2.00 | 600 | 110.263
0.94 | 2.00 | 700 | 110.263
0.94 | 2.00 | 800 | 110.263
0.95 | 0.00 | 200 | 110.301
0.95 | 0.00 | 300 | 110.301
0.95 | 0.00 | 400 | 110.301
0.95 | 0.00 | 500 | 110.301
0.95 | 0.00 | 600 | 110.301
0.95 | 0.00 | 700 | 110.301
0.95 | 0.00 | 800 | 110.301
0.95 | 1.00 | 200 | 110.301
0.95 | 1.00 | 300 | 110.301
0.95 | 1.00 | 400 | 110.301
0.95 | 1.00 | 500 | 110.301
0.95 | 1.00 | 600 | 110.301
0.95 | 1.00 | 700 | 110.301
0.95 | 1.00 | 800 | 110.301
0.95 | 2.00 | 200 | 110.301
0.95 | 2.00 | 300 | 110.301
0.95 | 2.00 | 400 | 110.301
0.95 | 2.00 | 500 | 110.301
0.95 | 2.00 | 600 | 110.301
0.95 | 2.00 | 700 | 110.301
0.95 | 2.00 | 800 | 110.301
0.96 | 0.00 | 200 | 110.338
0.96 | 0.00 | 300 | 110.338
0.96 | 0.00 | 400 | 110.338
0.96 | 0.00 | 500 | 110.338
0.96 | 0.00 | 600 | 110.338
0.96 | 0.00 | 700 | 110.338
0.96 | 0.00 | 800 | 110.338
0.96 | 1.00 | 200 | 110.338
0.96 | 1.00 | 300 | 110.338
0.96 | 1.00 | 400 | 110.338
0.96 | 1.00 | 500 | 110.338
0.96 | 1.00 | 600 | 110.338
0.96 | 1.00 | 700 | 110.338
0.96 | 1.00 | 800 | 110.338
0.96 | 2.00 | 200 | 110.338
0.96 | 2.00 | 300 | 110.338
0.96 | 2.00 | 400 | 110.338
0.96 | 2.00 | 500 | 110.338
0.96 | 2.00 | 600 | 110.338
0.96 | 2.00 | 700 | 110.338
0.96 | 2.00 | 800 | 110.338
0.97 | 0.00 | 200 | 110.375
0.97 | 0.00 | 300 | 110.375
0.97 | 0.00 | 400 | 110.375
0.97 | 0.00 | 500 | 110.375
0.97 | 0.00 | 600 | 110.375
0.97 | 0.00 | 700 | 110.375
0.97 | 0.00 | 800 | 110.375
0.97 | 1.00 | 200 | 110.375
0.97 | 1.00 | 300 | 110.375
0.97 | 1.00 | 400 | 110.375
0.97 | 1.00 | 500 | 110.375
0.97 | 1.00 | 600 | 110.375
0.97 | 1.00 | 700 | 110.375
0.97 | 1.00 | 800 | 110.375
0.97 | 2.00 | 200 | 110.375
0.97 | 2.00 | 300 | 110.375
0.97 | 2.00 | 400 | 110.375
0.97 | 2.00 | 500 | 110.375
0.97 | 2.00 | 600 | 110.375
0.97 | 2.00 | 700 | 110.375
0.97 | 2.00 | 800 | 110.375
0.98 | 0.00 | 200 | 110.413
0.98 | 0.00 | 300 | 110.413
0.98 | 0.00 | 400 | 110.413
0.98 | 0.00 | 500 | 110.413
0.98 | 0.00 | 600 | 110.413
0.98 | 0.00 | 700 | 110.413
0.98 | 0.00 | 800 | 110.413
0.98 | 1.00 | 200 | 110.416
0.98 | 1.00 | 300 | 110.413
0.98 | 1.00 | 400 | 110.413
0.98 | 1.00 | 500 | 110.413
0.98 | 1.00 | 600 | 110.413
0.98 | 1.00 | 700 | 110.413
0.98 | 1.00 | 800 | 110.413
0.98 | 2.00 | 200 | 110.413
0.98 | 2.00 | 300 | 110.413
0.98 | 2.00 | 400 | 110.413
0.98 | 2.00 | 500 | 110.413
0.98 | 2.00 | 600 | 110.413
0.98 | 2.00 | 700 | 110.413
0.98 | 2.00 | 800 | 110.413
0.99 | 0.00 | 300 | 110.450
0.99 | 0.00 | 400 | 110.450
0.99 | 0.00 | 500 | 110.450
0.99 | 0.00 | 600 | 110.450
0.99 | 0.00 | 700 | 110.450
0.99 | 0.00 | 800 | 110.450
0.99 | 1.00 | 300 | 110.450
0.99 | 1.00 | 400 | 110.450
0.99 | 1.00 | 500 | 110.450
0.99 | 1.00 | 600 | 110.450
0.99 | 1.00 | 700 | 110.450
0.99 | 1.00 | 800 | 110.450
0.99 | 2.00 | 200 | 110.452
0.99 | 2.00 | 300 | 110.452
0.99 | 2.00 | 400 | 110.452
0.99 | 2.00 | 500 | 110.452
0.99 | 2.00 | 600 | 110.452
0.99 | 2.00 | 700 | 110.452
0.99 | 2.00 | 800 | 110.452
